name,username,userId,can_dm,created_at,bio,tweets_count,followers_count,following_count,favourites_count,location,media_count,profile_banner_url,profile_url,avatar_url,verified,blue_verified
Rebecca Lim 林慧玲,limrebecca,'165762464',false,2010-07-12 09:37:49,Singapore Mediacorp Artiste | Too blessed to be stressed | Instagram @limrebecca,2849,49385,6,12,Singapore,424,,https://www.twitter.com/limrebecca,https://pbs.twimg.com/profile_images/650306480294359040/JXxzRsBo_normal.jpg,false,false
Joshua Lim 林俊宏,all4jj,'31319850',true,2009-04-14 23:01:04,Actor | Host | Voiceover Artist | Musician | Singer,4814,621,385,1017,Singapore,294,https://pbs.twimg.com/profile_banners/31319850/1515333208,https://www.twitter.com/all4jj,https://pbs.twimg.com/profile_images/732390692572397568/87gVIAxF_normal.jpg,false,false
Phillip Phillips,Phillips,'462495192',false,2012-01-12 19:50:44,"Yaa don't care doo yaaaaaaa!!! ""Drift Back"" is out now on all platforms!",13006,510226,167,15459,,1092,https://pbs.twimg.com/profile_banners/462495192/1686308877,https://www.twitter.com/Phillips,https://pbs.twimg.com/profile_images/1667126327193862145/FwMKhPlE_normal.jpg,false,false
Zhou Chongqing,zchongqing,'70995929',false,2009-09-02 11:46:57,"Radio dj, actor, host and sometimes a terrible dancer. Follow my Instagram @denniszhouchongqing",3815,29150,134,655,,759,https://pbs.twimg.com/profile_banners/70995929/1552841370,https://www.twitter.com/zchongqing,https://pbs.twimg.com/profile_images/378800000239097686/ed84fe22c8e1818c8dd770c2b9bf1633_normal.jpeg,false,false
Wang Weiliang,wweiliang,'931635673',false,2012-11-07 04:17:09,他们喜欢的是你还是喜欢你变成他们喜欢的你 business enquiries:reallobang@gmail.com,818,31547,56,113,,51,https://pbs.twimg.com/profile_banners/931635673/1466001443,https://www.twitter.com/wweiliang,https://pbs.twimg.com/profile_images/785872337514160128/Ozvk_EWc_normal.jpg,false,false
eleanor,elsxjay,'439079669',true,2011-12-17 05:22:27,surrey mama / 24,49548,1530,565,77705,,3044,https://pbs.twimg.com/profile_banners/439079669/1706018448,https://www.twitter.com/elsxjay,https://pbs.twimg.com/profile_images/1279797914437640193/MOiXIYHG_normal.jpg,false,false
Jack Neo 梁志强,jackneojackneo,'472806516',false,2012-01-24 04:55:33,"Directed 30 films, included Ah boys to men ,I not stupid Money no enough, and the latest is Killer Not stupid...ST Singapore Called him THE KING OF BOX OFFICE.",2558,15542,113,25,Singapore,428,https://pbs.twimg.com/profile_banners/472806516/1442295628,https://www.twitter.com/jackneojackneo,https://pbs.twimg.com/profile_images/643660239489773568/qVzeHPGG_normal.jpg,false,false
Sam Willows,TheSamWillowFan,'2410471650',false,2014-03-25 03:54:16,I ❤️ The Sam Willows,172,26,21,964,Singapore,13,https://pbs.twimg.com/profile_banners/2410471650/1399173917,https://www.twitter.com/TheSamWillowFan,https://pbs.twimg.com/profile_images/448370098588246016/igdCQIQE_normal.jpeg,false,false
LeNERD,djlenerd,'549980139',false,2012-04-10 03:28:43,,8259,556,123,1416,Singapore,790,https://pbs.twimg.com/profile_banners/549980139/1666963947,https://www.twitter.com/djlenerd,https://pbs.twimg.com/profile_images/1787116360012529664/ue9aBdN4_normal.jpg,false,false
MONSTER CAT,MONSTERCATBAND,'397213490',false,2011-10-24 07:48:31,"Official account of MONSTER CAT.

New LP The Violet Hour out now: http://t.co/6m1t9Cxu2D",2753,1002,431,121,,329,https://pbs.twimg.com/profile_banners/397213490/1412828173,https://www.twitter.com/MONSTERCATBAND,https://pbs.twimg.com/profile_images/430179026523541505/Bthczw_U_normal.jpeg,false,false
Encik,Shitmyenciksays,'2252970246',false,2013-12-18 23:34:08,Let me give you another example!,7,7,9,3,,0,,https://www.twitter.com/Shitmyenciksays,https://pbs.twimg.com/profile_images/413965540235829249/SkvAYSeb_normal.png,false,false
Andrea Chong,dreachong,'466302816',false,2012-01-17 03:05:16,Fashion Blogger at http://t.co/c7yNPab7xD | hello@http://t.co/c7yNPab7xD,13,2096,100,113,,0,https://pbs.twimg.com/profile_banners/466302816/1421150916,https://www.twitter.com/dreachong,https://pbs.twimg.com/profile_images/440511009401229312/sBcfsc0f_normal.jpeg,false,false
HEYMUN,heymunmusic,'1476263670',false,2013-06-01 23:36:39,"Musician | Twitch Partner (Music) - heymunmusic |

Twitch (Games) - heymunmusicplays |

Teenage Engineering Mentor",1052,726,158,606,,376,https://pbs.twimg.com/profile_banners/1476263670/1573446836,https://www.twitter.com/heymunmusic,https://pbs.twimg.com/profile_images/1193748609553948672/-qqkADr7_normal.jpg,false,false
Worship Sound Guy,WorshipSoundGuy,'605732038',false,2012-06-11 16:37:44,"⬇️⬇️ Podcasts, courses, free cheat sheets, merch and more for church sound techs!",3388,27307,2122,945,,862,https://pbs.twimg.com/profile_banners/605732038/1619895249,https://www.twitter.com/WorshipSoundGuy,https://pbs.twimg.com/profile_images/3412307205/8fd861a03139f63e98ce895b6be02fa9_normal.jpeg,false,false
Samuel Seow,samuel_seow,'28770534',false,2009-04-04 05:58:44,Founder and Managing Director of Samuel Seow Law Corporation; Director of Beam Artistes; adviser to Seow & Associates,1376,5719,125,626,Singapore,34,,https://www.twitter.com/samuel_seow,https://pbs.twimg.com/profile_images/2666064931/ba253eb84cfe00d8dff9f6a688ddd0de_normal.jpeg,false,false
Night Owl Cinematics,RyanSylviaNOC,'1454127026',false,2013-05-24 08:41:45,Hello! We are Ryan and Sylvia! 👦🏻👩🏻 Our Youtube channel is called NOC ✌🏼️Here's our FB & YT li https://t.co/M045PzUl9S,3782,8080,659,516,Singapore,1479,https://pbs.twimg.com/profile_banners/1454127026/1547272271,https://www.twitter.com/RyanSylviaNOC,https://pbs.twimg.com/profile_images/555648737465221121/hlW3VHyI_normal.jpeg,false,false
We Need A Hero,WeNeedAHeroSG,'1636116002',false,2013-07-31 14:31:17,"A male grooming concept store that offers shaving, hair styling, brow grooming and hair removal services in the quaint Tiong Bahru.",623,215,501,122,Tiong Bahru,125,https://pbs.twimg.com/profile_banners/1636116002/1398353265,https://www.twitter.com/WeNeedAHeroSG,https://pbs.twimg.com/profile_images/459352841283305472/G7M3UsO0_normal.png,false,false
Mediacorp Channel 5,mediacorpCh5,'255924545',false,2011-02-22 04:07:47,The official Twitter page for Mediacorp Channel 5.,58050,9298,313,14409,Singapore,3160,,https://www.twitter.com/mediacorpCh5,https://pbs.twimg.com/profile_images/1004174097390100480/Vazfjcvb_normal.jpg,false,false
Ming Bridges,mingbridges,'53345585',false,2009-07-03 05:46:35,BRAND NEW SINGLE 'RAW' IS OUT NOW,8159,7679,40,2708,Lion City,1684,https://pbs.twimg.com/profile_banners/53345585/1510032646,https://www.twitter.com/mingbridges,https://pbs.twimg.com/profile_images/918652286137540609/7GmoBWO__normal.jpg,false,false
Christina Grimmie,TheRealGrimmie,'173210133',false,2010-07-31 15:00:18,A LEGACY of Hope and Inspiration! Learn more about Christina Grimmie Foundation at https://t.co/wLKd2Qm9qO Contact: zxlmusicinc@gmail.com,15682,634750,3260,2777,in Skyloft,2696,https://pbs.twimg.com/profile_banners/173210133/1709294578,https://www.twitter.com/TheRealGrimmie,https://pbs.twimg.com/profile_images/1763535393071226880/4P2_wSXu_normal.jpg,false,false
Joie Tan,joietan,'37422888',false,2009-05-03 10:12:28,probably thinking about corn,34880,1122,141,2952,☼ Singapore ,1244,https://pbs.twimg.com/profile_banners/37422888/1549123639,https://www.twitter.com/joietan,https://pbs.twimg.com/profile_images/1419379034702548995/kJKTBV0I_normal.jpg,false,false
デイジー,obedientIy,'118656249',true,2010-03-01 05:51:57,"⠀ 𝚛𝚊𝚛.⠀⠀⠀⠀⠀ ⠀⠀ FROM THE RIVER TO THE SEA, PALESTINE WILL BE FREE 🍉✨",38458,1611,92,13143,バリスタ,823,https://pbs.twimg.com/profile_banners/118656249/1615932090,https://www.twitter.com/obedientIy,https://pbs.twimg.com/profile_images/1371944373986861057/emAZBWfd_normal.jpg,false,true
Lim Kay Siu of The NeokeleLims,limkaysiu,'964192106',false,2012-11-22 07:41:07,"actor playing Monk Gyatso in the upcoming ATLA live action series on Netflix. composer  & singer live streaming on Twitch daily, Twitch partner @TheNeoKeleLims",667,738,228,2616,Singapore,5,,https://www.twitter.com/limkaysiu,https://pbs.twimg.com/profile_images/2881405196/b8a5f3ce843e13f8f395d051890867d1_normal.jpeg,false,false
Ethel Yap,ethelyap,'55127378',false,2009-07-08 23:24:06,"LATEST SINGLE ""LIKE""-LINK BELOW! Ethel Yap EP (https://t.co/Vh2M2EcrJH). Actor. Singer. Songwriter. Drama Educator. Striving to make Phil1:21 the final word.",1740,234,267,693,Singapore,57,https://pbs.twimg.com/profile_banners/55127378/1509692215,https://www.twitter.com/ethelyap,https://pbs.twimg.com/profile_images/896771584370790401/OsrImPoQ_normal.jpg,false,false
Forkynel (He/Hymn),forkynel,'17167093',true,2008-11-04 15:22:04,Mental Health • Media • Tech • Stage • Neurodivergent,382,1096,629,940,The Sun,77,https://pbs.twimg.com/profile_banners/17167093/1620642932,https://www.twitter.com/forkynel,https://pbs.twimg.com/profile_images/1391698853791891458/KJXyuY0__normal.jpg,false,false
Aaron Khaled,AaronKhaled,'24146722',false,2009-03-13 04:36:47,Singer. Actor https://t.co/31iLPcT75b,2875,993,184,192,Singapore,208,https://pbs.twimg.com/profile_banners/24146722/1547858506,https://www.twitter.com/AaronKhaled,https://pbs.twimg.com/profile_images/773771814803767296/OiYa_V1y_normal.jpg,false,false
Tim De Cotta,timdecotta,'191774532',false,2010-09-17 05:35:41,"Vocalist/ Bassist/ Producer/Events

Warrior Records Pte Ltd",15895,700,517,2145,"Singapore, SG",1193,https://pbs.twimg.com/profile_banners/191774532/1592460388,https://www.twitter.com/timdecotta,https://pbs.twimg.com/profile_images/1297884416568463365/Aktoty1d_normal.jpg,false,false
Wah!Banana,wahbananasg,'1400173092',false,2013-05-03 12:53:14,Wah!Banana is a filmmaking group dedicated to bringing a Singaporean/Malaysian brand of humour and laughter to YouTube. http://t.co/4ecNpBPs2T,1969,6556,36,47,Singapore,544,https://pbs.twimg.com/profile_banners/1400173092/1480933234,https://www.twitter.com/wahbananasg,https://pbs.twimg.com/profile_images/805717860869771264/PucNBY5f_normal.jpg,false,false
The Sam Willows Fans,TheSamWillowsSG,'2201493854',false,2013-11-18 10:32:43,First fan account of @TheSamWillows.Run by two very dedicated fans! Check out the fantastic @TheSamwillows and follow them!,126,71,34,47,Singapore,9,https://pbs.twimg.com/profile_banners/2201493854/1384789313,https://www.twitter.com/TheSamWillowsSG,https://pbs.twimg.com/profile_images/378800000757521409/4c1c48c27084ec438eed9ac1cf94e7eb_normal.jpeg,false,false
Noah Yap 叶荣耀,TrulyNoah,'519332561',true,2012-03-09 04:20:31,Actor • Events Host • YouTuber // Business enquiries: noahyap93@gmail.com,17570,160359,310,22,Instagram @OnlyNoah,1529,https://pbs.twimg.com/profile_banners/519332561/1602334602,https://www.twitter.com/TrulyNoah,https://pbs.twimg.com/profile_images/1130579293350719488/lsxMtRWf_normal.jpg,false,false
M A X I 林俊良,OriginalMaxi,'190179563',false,2010-09-13 04:30:18,EAT BRO.,11041,22471,192,9026,,796,https://pbs.twimg.com/profile_banners/190179563/1505970007,https://www.twitter.com/OriginalMaxi,https://pbs.twimg.com/profile_images/1581307895982878721/HGRCnprM_normal.jpg,false,false
Sonia & Joakim,987ShockCircuit,'2284943755',false,2014-01-10 06:23:10,"The Shock Circuit ⚡️🔌 with @987Sonia & @JoakimGomez, weekdays from 4-8pm on @987FM.",7548,3779,237,262,Singapore,248,https://pbs.twimg.com/profile_banners/2284943755/1521868014,https://www.twitter.com/987ShockCircuit,https://pbs.twimg.com/profile_images/938722575676407808/w0rpEMYh_normal.jpg,false,false
Men Style Fashion,menstylefashion,'574594956',false,2012-05-08 10:21:42,"Men Style Fashion, UKs leading online magazine for Men's Fashion, Grooming, Travel, Cars and Lifestyle - #WeShowYouHow",53443,191639,19671,2383,Online,11632,https://pbs.twimg.com/profile_banners/574594956/1562676824,https://www.twitter.com/menstylefashion,https://pbs.twimg.com/profile_images/761119576541188096/nj8L2sS7_normal.jpg,false,false
FLY Entertainment,FLYEntertains,'54778582',false,2009-07-07 23:04:56,"飞艺娱乐 

A one-stop shop for marketing solutions, events and artiste management 
Founded by Irene Ang (@flyirene) in 1999",9775,5221,204,54,Singapore,697,https://pbs.twimg.com/profile_banners/54778582/1530523303,https://www.twitter.com/FLYEntertains,https://pbs.twimg.com/profile_images/771201208425996288/LKQf4eu1_normal.jpg,false,false
Irene Ang aka RosiePhua,flyirene,'24953243',false,2009-03-17 16:58:14,"Ceo/founder of- @flyentertains  @flyacademy@barnaked@twoqueens@frybistro
entrepreneur/host/comedian/speaker/daughter/sister/friend/boss n Singlish Advocate",29926,29462,1778,2092,Singapore,1215,https://pbs.twimg.com/profile_banners/24953243/1515102732,https://www.twitter.com/flyirene,https://pbs.twimg.com/profile_images/897929174282756097/c8kjGc12_normal.jpg,false,false
RileyArtOfficial,RileyArtSG,'969513481',false,2012-11-25 01:20:28,Sandra Riley Tang's mild obsession with art and DIY shared with the world. Home of 'The DIY Project' and the original Fabric Phone Covers.,96,84,242,6,Singapore,3,https://pbs.twimg.com/profile_banners/969513481/1394696765,https://www.twitter.com/RileyArtSG,https://pbs.twimg.com/profile_images/420799115404922880/pK7RQIrM_normal.jpeg,false,false
oonshuan,oonshuan,'332847961',false,2011-07-10 10:44:49,"Love, fairies and unicorns Actress, Beauty Junkie Instagram @oonshuan http://t.co/4MAgCJlMlE http://t.co/tW7itMoIQd",4590,4251,452,744,,237,,https://www.twitter.com/oonshuan,https://pbs.twimg.com/profile_images/2570085889/image_normal.jpg,false,false
Brendon Fernandez,Brendon_F,'98918274',false,2009-12-23 11:57:38,Actor. TV Presenter. Emcee. Foodfan. Gamer. Uses too many full stops. https://t.co/pAwvYXaWul,8348,973,922,562,,471,https://pbs.twimg.com/profile_banners/98918274/1470134331,https://www.twitter.com/Brendon_F,https://pbs.twimg.com/profile_images/760423176685748224/UI_UcjMN_normal.jpg,false,false
Seong Hui Xuan,HuiXuanSeong,'560473932',false,2012-04-22 12:06:11,"Actor, singer, dancer, choreographer. On Instagram as @huishspace :)",1234,299,98,61,Singapore,125,https://pbs.twimg.com/profile_banners/560473932/1377998833,https://www.twitter.com/HuiXuanSeong,https://pbs.twimg.com/profile_images/951058852736204800/NVWvnxGQ_normal.jpg,false,false
Glory Ngim,GloryNgim,'773970468',false,2012-08-22 12:03:31,,1091,224,56,118,,121,https://pbs.twimg.com/profile_banners/773970468/1389358029,https://www.twitter.com/GloryNgim,https://pbs.twimg.com/profile_images/927856762157273089/oCSfhaI-_normal.jpg,false,false
Other Sounds,othersounds,'732119804',false,2012-08-02 00:19:15,Bringing you the best shows in Singapore!,5298,1134,437,1622,Singapore,722,https://pbs.twimg.com/profile_banners/732119804/1404916638,https://www.twitter.com/othersounds,https://pbs.twimg.com/profile_images/2523785562/o9nmf19lughllk414ocv_normal.jpeg,false,false
Obedient Wives Club,obedientwives,'393521632',false,2011-10-18 13:21:27,running music from the distant past through a noisy filter,1363,661,161,1145,Singapore,184,https://pbs.twimg.com/profile_banners/393521632/1517155855,https://www.twitter.com/obedientwives,https://pbs.twimg.com/profile_images/957645638866358272/ttWFCNXu_normal.jpg,false,false
weish,wweishh,'799858922',false,2012-09-03 03:36:23,\m/ (°·°) \m/,1669,838,366,524,singapore,63,https://pbs.twimg.com/profile_banners/799858922/1363851906,https://www.twitter.com/wweishh,https://pbs.twimg.com/profile_images/3069874418/92f9a05d54b066e8675b28cafe8d6e24_normal.jpeg,false,false
Joanne Peh,JoannePeh,'20168940',false,2009-02-05 12:52:45,"Curious actress. Loves art, music, literature & Playmobil. New show “What Do I Know” out on Spotify now.",6045,106632,133,10,Singapore,1360,https://pbs.twimg.com/profile_banners/20168940/1480862292,https://www.twitter.com/JoannePeh,https://pbs.twimg.com/profile_images/805420912757514240/Bg91ezt0_normal.jpg,false,false
vhickles (she/they),vhickles,'1881978061',true,2013-09-19 00:56:20,Spotlight: 9975-5649-0012 ✐ Rep’d by @MNTalent ✐ IG: vhickles ✐ MelbFringe Best Emerging Artist #Charlie ✐,5441,452,250,39,SG/ UK,1388,https://pbs.twimg.com/profile_banners/1881978061/1682614863,https://www.twitter.com/vhickles,https://pbs.twimg.com/profile_images/877065546298273792/mrHG95G2_normal.jpg,false,false
Macklemore,macklemore,'18159470',false,2008-12-16 04:31:07,BEN OUT NOW.,18869,2193201,1331,934,The Town,1749,https://pbs.twimg.com/profile_banners/18159470/1677819760,https://www.twitter.com/macklemore,https://pbs.twimg.com/profile_images/1619004081070014464/jRUdlVrj_normal.jpg,false,true
Steve Lillywhite CBE,Sillywhite,'25867475',false,2009-03-22 15:46:51,Englishman in Jakarta,13398,26356,95,833,Jakarta,477,https://pbs.twimg.com/profile_banners/25867475/1353164374,https://www.twitter.com/Sillywhite,https://pbs.twimg.com/profile_images/996111075388076033/uwhmejzJ_normal.jpg,false,false
Adwizar,AdwizarInc,'87250968',false,2009-11-03 13:29:12,#1 Company for Social Media Growth - Making companies residual income from their social networks while building their brands.,50,101564,3,15,"Los Angeles, CA",11,https://pbs.twimg.com/profile_banners/87250968/1530651024,https://www.twitter.com/AdwizarInc,https://pbs.twimg.com/profile_images/1144360444649336832/dMSIlY8b_normal.png,false,false
Matt crocker,MattyCrocker,'81714879',false,2009-10-11 20:01:12,"im 27, Love Jesus, Love @breannacrocker , Love Cash Fabrizio Yeah Yeah Crocker, Love my family, love my friends",2595,21753,216,5,sydney...!!,479,https://pbs.twimg.com/profile_banners/81714879/1374224634,https://www.twitter.com/MattyCrocker,https://pbs.twimg.com/profile_images/378800000155550329/3428ef4ff0c30468c6163f03206c7423_normal.jpeg,false,false
Muttons In The Morning,muttons,'26243008',true,2009-03-24 10:08:25,Muttons In The Morning - Weekdays 6am-10am on Class95FM. Radio geeks. Loves 4-ply tissue.,11117,70933,689,653,"ÜT: 1.340936,103.827607",1477,https://pbs.twimg.com/profile_banners/26243008/1713394515,https://www.twitter.com/muttons,https://pbs.twimg.com/profile_images/1780733110537355265/wwoAc9lh_normal.jpg,false,false
Theresa Wee-Yenko,mumbaimaiden,'880472629',false,2012-10-14 12:24:28,"Singaporean consultant based in Mumbai. Eats spreadsheets, adventure and paneer rolls.",1042,33,33,4,,158,https://pbs.twimg.com/profile_banners/880472629/1350509253,https://www.twitter.com/mumbaimaiden,https://pbs.twimg.com/profile_images/2730045626/5fe820f3bd47c923fa1bcd3b12f9faaf_normal.png,false,false
TAYA,TayaGaukrodger,'185559463',false,2010-09-01 04:21:52,‘Gonna Be Good’ - available NOW 👇🏻🥹💗 https://t.co/sJkJaag18f,2309,48922,179,130,,434,https://pbs.twimg.com/profile_banners/185559463/1708059580,https://www.twitter.com/TayaGaukrodger,https://pbs.twimg.com/profile_images/1757240674800517120/Q7g4K0wY_normal.jpg,false,false
Vanessa Vanderstraaten,VanessaVanDS,'55587646',true,2009-07-10 11:20:54,Actress/Writer/Host (Fly Entertainment) Instagram: @VanessaVanDS,14638,1307,172,4835,Singapore,1371,https://pbs.twimg.com/profile_banners/55587646/1638858659,https://www.twitter.com/VanessaVanDS,https://pbs.twimg.com/profile_images/638078430894911488/3Obofhfg_normal.jpg,false,false
HirziOfficial,HIRZIofficial,'485408221',true,2012-02-07 00:13:08,Comic. Facebook: HIRZI Instagram @HirziOfficial @Badgalsyasya Youtube: Hirzi Official,12205,77921,196,13829,Singapore,1397,https://pbs.twimg.com/profile_banners/485408221/1594203683,https://www.twitter.com/HIRZIofficial,https://pbs.twimg.com/profile_images/1280809191091757056/8XG6F3HN_normal.jpg,false,false
EMPRA,empratweets,'173723443',false,2010-08-02 01:34:36,"Touring USA Mar - May 2016, 50+ shows. New EP out now - Tweets by Sanny",3800,747,1183,786,"Melbourne, AU",322,https://pbs.twimg.com/profile_banners/173723443/1456979324,https://www.twitter.com/empratweets,https://pbs.twimg.com/profile_images/706253001665564672/VRbGFQkc_normal.jpg,false,false
Janice Koh,janicekoh,'37463342',false,2009-05-03 13:56:28,"Theatre and screen actor, former Nominated MP, yoga fanatic, and plays Felicity Young in @crazyrichmovie #crazyrichasians.",4300,4100,177,223,Singapore,182,https://pbs.twimg.com/profile_banners/37463342/1535939706,https://www.twitter.com/janicekoh,https://pbs.twimg.com/profile_images/378800000838463612/eee3ec4802f1c05a51a77a33b57a0440_normal.jpeg,false,false
PARCO next NEXT,PARCOnextNEXT,'285086748',false,2011-04-20 10:13:13,One-of-a-kind fashion design incubator featuring the NEXT generation of new Singapore fashion designers. http://t.co/kLHDOgCamF,811,528,180,0,"Millenia Walk, Singapore",87,,https://www.twitter.com/PARCOnextNEXT,https://pbs.twimg.com/profile_images/2434036737/0de17af058b30cccac6ec24e02e09d7a_normal.jpg,false,false
Dee Kosh,TheDeeKosh,'1251828655',false,2013-03-08 09:06:22,Probably gaining weight and buying Popmarts,50731,183153,399,923,Singapore,4210,https://pbs.twimg.com/profile_banners/1251828655/1712951660,https://www.twitter.com/TheDeeKosh,https://pbs.twimg.com/profile_images/1778874028239003648/2szExolh_normal.jpg,false,false
987 The Double D's,987TheDoubleDs,'529443238',false,2012-03-19 10:51:11,"The Double D's! Weekdays, 8-12mn only on 987fm with @Diviannair and @thedeekosh",7193,7243,94,51,Singapore,195,https://pbs.twimg.com/profile_banners/529443238/1378172163,https://www.twitter.com/987TheDoubleDs,https://pbs.twimg.com/profile_images/3763063962/0d9110a39fdb28edaa212f1632e5e480_normal.jpeg,false,false
✿ⓕⓡⓐⓝ✿,_franchette,'245947731',true,2011-02-01 15:16:51,snapchat : frannyfran07,66030,732,682,7947,☾,3395,https://pbs.twimg.com/profile_banners/245947731/1597042299,https://www.twitter.com/_franchette,https://pbs.twimg.com/profile_images/1361845059381993474/3v7DUqtF_normal.jpg,false,false
KC,kcmeals,'360651079',false,2011-08-23 11:04:40,,7302,313,316,416,,219,https://pbs.twimg.com/profile_banners/360651079/1584506790,https://www.twitter.com/kcmeals,https://pbs.twimg.com/profile_images/1680784622316302336/zwaoyN_9_normal.jpg,false,false
rach♡,Caramelcornn,'190969673',true,2010-09-15 04:50:03,someday this pain will be useful,27297,284,98,14491,+65,863,https://pbs.twimg.com/profile_banners/190969673/1533838756,https://www.twitter.com/Caramelcornn,https://pbs.twimg.com/profile_images/1249034631711608832/JxvNqIZe_normal.jpg,false,false
sydney yeo,oldcake666,'103617891',false,2010-01-10 12:20:20,"people who support bachelorette katie heard vision say ""what is grief if not love perservering"" and felt nothing",8493,469,715,13952,"Brooklyn, NY",552,https://pbs.twimg.com/profile_banners/103617891/1578432624,https://www.twitter.com/oldcake666,https://pbs.twimg.com/profile_images/1075285407502426112/zA8CvTfV_normal.jpg,false,false
Tanner Patrick,TannerPatrick,'18858543',false,2009-01-11 00:35:06,Breaking Up out now ☎️💔👇🏻,43862,83859,715,10249,"Dallas, TX",2314,https://pbs.twimg.com/profile_banners/18858543/1711679539,https://www.twitter.com/TannerPatrick,https://pbs.twimg.com/profile_images/1773462987262599168/oAjHvhpk_normal.jpg,false,false
Naomi Neo,NaomiNeo_,'57034487',false,2009-07-15 10:43:23,"I've nothing to say, cos you'd judge me anyway. Hate me? Block me. 

Contact business@naomineo.com

https://t.co/7mI9vCCdps",40781,405283,579,0,,1270,https://pbs.twimg.com/profile_banners/57034487/1495890603,https://www.twitter.com/NaomiNeo_,https://pbs.twimg.com/profile_images/991682625956790277/v455X-cj_normal.jpg,false,false
Corrinne May,corrinnemay,'20500533',false,2009-02-10 04:00:04,Mother. Singer-Songwriter. Currently writing songs for a new album. Pendulums between Singapore and USA. Blessed 2B Catholic.,462,1625,140,81,Los Angeles,76,https://pbs.twimg.com/profile_banners/20500533/1468243267,https://www.twitter.com/corrinnemay,https://pbs.twimg.com/profile_images/2527275829/irkhnm4rukq66o2rszh0_normal.jpeg,false,false
BTSforARMY_IG 🐋💜,yoonmindumpling,'61970528',true,2009-08-01 01:25:27,"She/Her ✨ Army ✨ Instagram Streamer ✨ Yoonmin Bias ✨ Vote. Watch. Download links, Check Link in Bio ✨",10541,68725,581,29,"Seoul, Republic of Korea",989,https://pbs.twimg.com/profile_banners/61970528/1647779142,https://www.twitter.com/yoonmindumpling,https://pbs.twimg.com/profile_images/1502189548323110913/wOhAlbDP_normal.jpg,false,false
H&M Singapore,hmsingapore,'361812836',false,2011-08-25 07:20:27,Fashion and quality at the best price in a sustainable way.,7122,62424,127,1,Singapore,5662,https://pbs.twimg.com/profile_banners/361812836/1643987934,https://www.twitter.com/hmsingapore,https://pbs.twimg.com/profile_images/1132833196037496832/69aLcRC6_normal.png,false,false
|  FZN  |,FauzaanNB,'109615220',false,2010-01-29 12:25:42,1/3 NorthBound | https://t.co/IQ9ZjoZ8PP,19742,1103,1297,570,Singapore,781,https://pbs.twimg.com/profile_banners/109615220/1418636367,https://www.twitter.com/FauzaanNB,https://pbs.twimg.com/profile_images/1102818919713292289/aRom_0QI_normal.jpg,false,false
Eunice△nnabelThong,EuniceAnnabel,'37174579',false,2009-05-02 06:10:14,💍Daniel Thong,16780,5588,296,1302,,1887,https://pbs.twimg.com/profile_banners/37174579/1490554237,https://www.twitter.com/EuniceAnnabel,https://pbs.twimg.com/profile_images/827190653893300225/-YbZS2ox_normal.jpg,false,false
Daniel Boey,_danielboey,'469342239',false,2012-01-20 09:03:50,fashion&lifestyle event producer/creative curator/fashion personality/host/published author ig: danielboey,10436,1426,210,1169,singapore,1118,,https://www.twitter.com/_danielboey,https://pbs.twimg.com/profile_images/710506112068362241/U6UHrdCz_normal.jpg,false,false
kevin foo,kevinfoo,'26041221',false,2009-03-23 13:05:09,"music producer, mixer, engineer, musician. http://t.co/YxoKJBzPdC (:",766,90,46,5,Singapore,1,,https://www.twitter.com/kevinfoo,https://pbs.twimg.com/profile_images/1246297181/natie_75_normal.jpg,false,false
jawn 🐀,jawnchan,'245342898',false,2011-01-31 08:31:33,"he/him. i make music, motion graphics, and dad jokes. I also play dnd as a DM and neglect terrariums.",12775,652,672,4493,Singapore,354,https://pbs.twimg.com/profile_banners/245342898/1641539981,https://www.twitter.com/jawnchan,https://pbs.twimg.com/profile_images/1577547997373554688/t72rOz5__normal.jpg,false,false
Ben Neo,iwanttobeben,'236670567',false,2011-01-10 22:22:30,//,3195,118,130,23,,20,https://pbs.twimg.com/profile_banners/236670567/1401678030,https://www.twitter.com/iwanttobeben,https://pbs.twimg.com/profile_images/428942043893620736/Djzz7MZr_normal.jpeg,false,false
Kriz Says ☼,pillowsurgeon,'41059626',false,2009-05-19 01:06:07,"Peitho, not Aphrodite.",13345,382,326,3583,page 42.,729,https://pbs.twimg.com/profile_banners/41059626/1349198457,https://www.twitter.com/pillowsurgeon,https://pbs.twimg.com/profile_images/519143013100945408/rEmIoBL4_normal.jpeg,false,false
Natalie Hiong,nataliehiong,'267129666',false,2011-03-16 07:26:05,singer-songwriter | composer | foodie | wanderlust,3194,497,226,40,Singapore,183,,https://www.twitter.com/nataliehiong,https://pbs.twimg.com/profile_images/587917839182405632/hYwdDGTr_normal.jpg,false,false
Steve Nash,SteveNash,'20416406',false,2009-02-08 23:44:08,Join me at the @stevenashfdn to make the assist | Co-founder of @trainwithblock | Start your 10-Day Free Trial ⬇️,4630,2447062,1183,767,"Brooklyn, NY",400,,https://www.twitter.com/SteveNash,https://pbs.twimg.com/profile_images/1577309757895065603/g2ENEG5I_normal.jpg,false,true
James Harden,JHarden13,'50811932',false,2009-06-25 19:23:37,@jhardenwines,13625,7738828,283,304,,843,https://pbs.twimg.com/profile_banners/50811932/1689784311,https://www.twitter.com/JHarden13,https://pbs.twimg.com/profile_images/1681703359580114945/_CYSPjCT_normal.jpg,false,true
