,Unnamed: 0,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,sentiment,pca_x,pca_y,tsna_x,tsne_y
489,489,1659919451494424577,"Graduating Master’s in Global Business and Society student Talha Aamer Chaudhry ’23 reflects on what he considers the ""best week of the year!""

Read a blog post about Global Network Week at @INCAE: https://t.co/DstBsOX5hV #GNW2023 #Yale2023 https://t.co/RIjJFHuJom",en,Retweet,0,12,3,0,7398,2023-05-20 09:50:11,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#GNW2023,#Yale2023",https://yalesom.io/41IVQPP,photo,"https://pbs.twimg.com/media/Fwk38crWwAME8jz.jpg,https://pbs.twimg.com/media/Fwk38dCWcAIJG2C.jpg,https://pbs.twimg.com/media/Fwk38c0WAAENwH_.jpg,https://pbs.twimg.com/media/Fwk38dPWIAEClJO.jpg",85.0,-0.22380666798321888,-0.11064342400096844,-32.9549,2.505944
490,490,1659216625722093569,"This week, we’re highlighting some of our outstanding graduating students who have made an impact on YSPH and beyond. First up is Yushi Zhang, MPH ’23 (@SBS_Yale), who is championing the Ivy League’s first disabilities studies program: https://t.co/VzJzzA0NAH #Yale2023 #myYSPH https://t.co/hxVzaz9V0z",en,Retweet,0,23,6,0,9999,2023-05-18 11:17:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Yale2023,#myYSPH",http://m.yale.edu/bshb,photo,https://pbs.twimg.com/media/Fwa4PGgWAAAYL6W.jpg,85.0,-0.059155057938113174,-0.06506417921611815,-0.4885599,-9.321656
491,491,1659974266161332225,"After working in rural Kenya and a Neotropical premontane cloud forest canopy in Panama, Cameron McKenzie ’23 M.F.S. found his niche in urban forest stewardship. @YaleEnvironment #Yale2023 https://t.co/LqVfygT4Xl",en,Tweet,0,16,4,0,7786,2023-05-20 13:28:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://environment.yale.edu/news/article/yse-class-23-cameron-mckenzies-journey-socially-responsible-environmentalist,,,85.0,-0.067347332061017,-0.06209096384219953,-4.996408,19.19813
492,492,1659929501101424648,Yale Divinity School will confer degrees and certificates on 120 students at Commencement on May 22. Get to know a few of the graduates here: https://t.co/4uqYfQ6iZW @YaleDivSchool #Yale2023 https://t.co/djEvZNUw8r,en,Tweet,0,15,2,0,7147,2023-05-20 10:30:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://bit.ly/3BqAqMC,photo,https://pbs.twimg.com/media/FwlBEUiWAAgHBzh.jpg,85.0,-0.288567673153663,0.0971797790561754,-40.542286,4.1068697
493,493,1659921970660536321,"Visit the Yale News Commencement 2023 page to find links to the latest news, stories, and information about this weekend’s festivities, including preview coverage, a schedule of events for attendees, livestreams, and more. #Yale2023 🎓 https://t.co/XsbDXQoK5c",en,Tweet,0,48,8,2,10456,2023-05-20 10:00:12,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://news.yale.edu/in-focus/yale-commencement-2023,,,75.0,-0.31706755773842316,0.1410456892688417,-41.825825,0.8500068
494,494,1659913890170372096,"Six members of the Yale School of Nursing faculty share their best advice for the next generation of Yale nurses, midwives, and nurse-scientists ahead of Commencement on May 22. 

Read the inspirational messages here: https://t.co/iczCxSREQQ @YaleNursing #Yale2023 https://t.co/lbE0NDe2cf",en,Tweet,0,40,4,1,9382,2023-05-20 09:28:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://bit.ly/41MpCDl,photo,https://pbs.twimg.com/media/Fwky3oiWAAAkUkJ.png,85.0,-0.15341551653886382,0.005841043119987799,-30.51642,-3.8941307
495,495,1659643844240056333,"The six recipients of this year’s Yale College prizes for exceptional undergraduate teaching, announced recently by Yale College Dean Pericles Lewis, stand out for a wide variety of reasons to the students who nominated them. #Yale https://t.co/WKMIBiSU17",en,Tweet,0,38,5,1,8379,2023-05-19 15:35:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/04/six-faculty-members-honored-inspired-teaching,,,75.0,-0.2691331636827009,-0.05741632776289304,-34.60709,13.715363
496,496,1659618677036072960,"Q&amp;A: @YaleMedicine epilepsy specialists discuss the latest approaches and advances in refractory epilepsy treatment and how they are giving more patients a better quality of life—and, in some cases, providing a cure. #Yale https://t.co/1qxhN1JYHU",en,Tweet,2,15,5,1,5983,2023-05-19 13:55:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://www.yalemedicine.org/news/seizure-treatment-epilepsy-surgery-advances-cure-more-people,,,85.0,0.287188438951296,0.05259859856325556,60.259342,-1.8339187
497,497,1659581263487877120,"Yale News presents a series of profiles of members of the Yale College Class of 2023, an exceptional group whose accomplishments and contributions have strengthened the Yale campus and the world beyond. #Yale2023 🎓 https://t.co/HcVthQjnoR",en,Tweet,0,23,4,2,6218,2023-05-19 11:26:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://news.yale.edu/2023/05/18/yale-college-2023-meet-some-graduates,,,85.0,-0.3136753884188385,0.032458730514576005,-35.4393,6.8698583
498,498,1659574784496214022,"Bronto's back! After a restorative journey to Ontario, Canada, the Peabody Museum’s iconic Brontosaurus is returning to New Haven! Learn more and find additional photos of the installation here: https://t.co/7L69qIJX6I #Yale #NewHaven

📷: Andrew Melien @yalepeabody https://t.co/HkWFsxUr63",en,Tweet,3,71,12,3,8954,2023-05-19 11:00:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#NewHaven",https://bit.ly/3O2fwuV,photo,"https://pbs.twimg.com/media/Fwf-ZX-X0AE3LbQ.jpg,https://pbs.twimg.com/media/Fwf-amWWcAMRzGp.jpg,https://pbs.twimg.com/media/Fwf-b1HWYAAYbol.jpg,https://pbs.twimg.com/media/Fwf-dDWWAAErSnq.jpg",85.0,-0.1542762777150621,0.2031808385443945,-10.836534,-31.247412
499,499,1659568343999737858,"Whether you’re a proud new graduate, dedicated alum, or simply a fan of all things Yale, these products bring a touch of bulldog pride to your everyday moments. @YaleAlumni #Yale2023 https://t.co/vC2tHgIK6f",en,Tweet,0,12,2,0,4876,2023-05-19 10:35:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://alumni.yale.edu/news/gear-commencement-and-reunions-our-top-picks-school-spirit,,,85.0,-0.28854388445058404,0.15744593316550898,-31.60769,-0.7121741
500,500,1659242444070715412,#Research is uncovering how sex and gender affect health. The future of science is the study of how biological and social determinants of health intersect with sex and gender. This #WomensHealthWeek see how inclusive science is improving lives. https://t.co/ddg0ecVmYO,en,Retweet,2,11,4,3,4277,2023-05-18 13:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Research,#WomensHealthWeek",https://medicine.yale.edu/whr/news-article/sex-gender-and-the-mechanisms-of-disease/,,,85.0,0.2864633592854915,-0.10025195640937642,38.948612,-7.045826
501,501,1659284989551280128,"Excited yet? On Yale's historic Old Campus, a transformation and final preparations are underway ahead of Commencement 2023!

For a calendar of events and all you need to know about Commencement Weekend, click here: https://t.co/xSRv2zjtyY #Yale2023 🎓 https://t.co/50jbCGJqme",en,Tweet,1,84,12,2,12057,2023-05-18 15:49:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale2023,https://bit.ly/3MFnr0g,photo,"https://pbs.twimg.com/media/Fwb21HeWcAQCVhv.jpg,https://pbs.twimg.com/media/Fwb22U5WcAYvTXS.jpg,https://pbs.twimg.com/media/Fwb23jBXgAA0E7Z.jpg,https://pbs.twimg.com/media/Fwb24xhXsAI39F9.jpg",85.0,-0.3604805613718677,0.22589152237534182,-41.978325,-0.14583783
502,502,1659280206396379136,"In a survey, Yale Law School’s John D. Morley and Yair Listokin asked 9,000 Americans how they would divide their property if they died suddenly. What they learned offers unique insight into the “changing character of the modern family.”  @YaleLawSch #Yale https://t.co/OtdgzSgYtx",en,Tweet,1,14,4,1,5705,2023-05-18 15:30:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/you-cant-take-it-you,,,65.0,0.07443073299043824,-0.18507124425808966,-2.1609,0.28567967
503,503,1659257041473396738,"For her new book, Yale anthropologist Marcia C. Inhorn interviewed 150 women who chose to freeze their eggs and extend fertility. In a Q&amp;A, she discusses what she learned about the private reasons and social dynamics behind their decisions. #Yale https://t.co/dkdgW3Zyyo",en,Tweet,0,25,7,0,5840,2023-05-18 13:58:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/09/motherhood-ice-exploring-why-women-freeze-their-eggs,,,70.0,0.10162634769273561,-0.1526434915359165,16.811773,-12.440455
504,504,1659219040785580032,"Applicants and matriculants to U.S. medical schools in recent years have increasingly come from households with higher incomes, a new Yale-led study reveals. The result could be detrimental to patients. @YaleMed #Yale https://t.co/QMTVxQA4E4",en,Tweet,0,14,1,0,5385,2023-05-18 11:27:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/11/socioeconomic-diversity-us-medical-school-students-has-decreased,,,30.0,0.2691688862656586,-0.004370862431565869,37.585804,9.900184
505,505,1658872089221242880,"A plethora of pink petals in the quiet courtyard tucked behind Sheffield-Sterling-Strathcona Hall. #Yale

📷: Anna Zhang ’23 https://t.co/4CmAETrb0E",en,Tweet,3,113,13,4,15043,2023-05-17 12:28:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/FwV_TJfWAAsFHAp.jpg,https://pbs.twimg.com/media/FwV_UW-WIAI9jnz.jpg,https://pbs.twimg.com/media/FwV_VlKWIAA4_7r.jpg,https://pbs.twimg.com/media/FwV_WzSWAAEw8wk.jpg",85.0,-0.30111363314506345,0.20996932662835685,-37.92582,-23.554817
506,506,1658851123812352001,Yale economist Christopher Neilson leverages research to help students and their families make better-informed decisions about educational opportunities. @YaleEGC @JacksonYale #Yale https://t.co/K9bql7GQed,en,Tweet,0,28,12,1,7326,2023-05-17 11:05:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://egc.yale.edu/research/egc-affiliate-spotlight-series/christopher-neilson,,,85.0,0.0031509405705141456,-0.24809507890297514,4.0496225,34.489388
507,507,1658842322166067202,Q&amp;A: Yale Dr. Uyen To discusses her path toward research on a rare genetic disorder that causes excess copper accumulation in the body. @YaleMed @YaleIMed #Yale https://t.co/awY2OblUvD,en,Tweet,0,13,7,0,5340,2023-05-17 10:30:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/intmed/news-article/pushing-the-boundaries-of-treatment-a-qanda-with-uyen-to/,,,75.0,0.28091924735466606,-0.017293461731222003,24.410273,-8.940863
508,508,1658608077799665664,Prices for airline tickets rise and fall depending on demand. Yale School of Management’s Aniko Öry and Kevin Williams investigated whether such pricing makes airlines and customers better off. @YaleSOM #Yale https://t.co/AVw2I0kcEV,en,Tweet,1,36,9,2,8368,2023-05-16 18:59:15,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/is-dynamic-airline-pricing-costing-us,,,60.0,0.14906303342254792,-0.17573360296569032,15.747612,34.08014
509,509,1658528489857859584,Ten Yale College students whose commitment to their on-campus jobs made them invaluable members of their units and strengthened the university as a whole were recognized this week with Y-Work Awards for Outstanding Undergraduate Student Employees. #Yale https://t.co/JDNGS0VSaJ,en,Tweet,1,36,3,3,8038,2023-05-16 13:43:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/10/y-work-awards-honor-dedication-and-professionalism-student-workers,,,85.0,-0.2310292064191332,0.015540675981329674,-34.460983,11.916466
510,510,1658509867743690753,"Age-related macular degeneration is a leading cause of vision loss. New research uncovers how the retina protects against it, which could inform treatment. @YaleMed #Yale https://t.co/YuC0OQLIld",en,Tweet,1,32,6,0,6662,2023-05-16 12:29:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/10/quantum-chemistry-protects-against-age-related-macular-degeneration,,,75.0,0.31912904205452497,0.15556218222317097,51.686733,-9.253609
511,511,1658165599464202243,Certain epilepsy patients who didn’t have options before may have them now. @YaleMedicine experts discuss the latest advances in surgical treatment. #Yale https://t.co/1qxhN1JYHU,en,Tweet,0,22,7,2,7364,2023-05-15 13:41:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://www.yalemedicine.org/news/seizure-treatment-epilepsy-surgery-advances-cure-more-people,,,85.0,0.33495357360188655,0.10619011568137052,60.255863,-1.8242253
512,512,1658154360608632842,"From the thousands of stained glass windows throughout Sterling Memorial Library to the rippling, curving glass at the Tsai Center for Innovative Thinking at Yale, photographer Daniel Havlat ’25 shows us a few of the beautiful and unique windows across campus. #WindowsOfYale https://t.co/sZVBpMlVEi",en,Tweet,1,59,14,2,6359,2023-05-15 12:56:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#WindowsOfYale,,photo,"https://pbs.twimg.com/media/FwLyh2YXsAM8XCo.jpg,https://pbs.twimg.com/media/FwLyjECXsBkwd4C.jpg,https://pbs.twimg.com/media/FwLykSQXsBU8Ta0.jpg,https://pbs.twimg.com/media/FwLylgZXsBcvP-s.jpg",85.0,-0.2515100046461581,0.16145959257559764,-29.12474,-24.149736
513,513,1658111242521784323,"Yale is where Amymarie Bartholomew, an assistant professor of chemistry in the Faculty of Arts and Sciences, learned to love the lab. Now she gets to pass that feeling forward — while pursuing new science in a lab of her own. #Yale #OfficeHours https://t.co/wOgqwlqC49",en,Tweet,0,61,8,2,10086,2023-05-15 10:05:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#OfficeHours",https://news.yale.edu/2023/05/08/office-hours-amymarie-bartholomew,,,85.0,-0.07107410636729306,-0.02295627703924703,10.981417,-19.089746
514,514,1657809401263038466,"12,641 pipes, 142 stops, 30,000 pneumatic valves – one incredible sound. 

View the video to experience the power and versatility of the historic Newberry Memorial Organ at Yale's Woolsey Hall. Learn more about the organ here: https://t.co/6BIs8KVHNn #Yale @yaleism @yalemusic https://t.co/i45tKJUKdr",en,Tweet,1,46,9,3,12717,2023-05-14 14:05:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3niLat7,video,https://video.twimg.com/amplify_video/1657809251077693442/vid/1920x1080/i5H2ZOiWrstoIFMx.mp4?tag=16,85.0,-0.15958053212052864,0.15847549303783035,-57.490215,14.46221
515,515,1657779066227785730,"As his first academic year as dean of Yale College draws to a close, Pericles Lewis discusses his priorities, the specialness of a Yale education, and his latest encounter with “The Great Gatsby.” #Yale https://t.co/bfXdWvM1SL",en,Tweet,2,27,9,4,13047,2023-05-14 12:05:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/08/catching-yale-college-dean-pericles-lewis,,,75.0,-0.2776271639401797,-0.1374970066755929,-16.27027,-4.5923424
516,516,1657767791670308864,Blooms at @BeineckeLibrary. #Yale https://t.co/iVZdj7M7O4,en,Tweet,0,56,8,0,10318,2023-05-14 11:20:16,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/FwGS9yPXsAIwXzc.jpg,https://pbs.twimg.com/media/FwGS-_pXwAIEnsj.jpg,https://pbs.twimg.com/media/FwGTANxWYAM1Zll.jpg",80.0,-0.2408209137848668,0.1212752472116113,-23.288729,-25.575373
517,517,1657479579097866241,"Much of what personal finance gurus suggest is at odds with economic research, but they can bring insights into human nature that economists sometimes miss. @YaleSOM @YaleInsights #Yale https://t.co/Iy0gB5MHUz",en,Tweet,2,31,6,2,11303,2023-05-13 16:15:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/personal-finance-popular-authors-vs-economists,,,70.0,0.1477988228339431,-0.32111481900303673,14.807919,31.346348
518,518,1657428239856312322,Yale cultural historian and literary scholar Jing Tsu was named a finalist for the Pulitzer Prize in the general nonfiction category for her book “Kingdom of Characters: The Language Revolution That Made China Modern.” #Yale https://t.co/p188CrSI0m,en,Tweet,3,35,9,0,9019,2023-05-13 12:51:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/12/yale-scholar-jing-tsu-named-pulitzer-finalist-kingdom-characters-0,,,85.0,-0.13691692485721832,-0.13069511991275887,-42.549942,24.630548
519,519,1657396535095640064,"Twenty-two Yale College juniors recently received honors from the Council of the Heads of Colleges in recognition of their scholarship, contributions to college life, and their character. #Yale https://t.co/iLXIcsMG8D",en,Tweet,1,37,10,3,10664,2023-05-13 10:45:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/05/yale-juniors-honored-creativity-leadership-and-service,,,85.0,-0.27049278099932106,0.04350012511990662,-33.63017,9.842385
520,520,1657372119620022277,"While both natural immunity and mRNA vaccines build protection against SARS-CoV-2, the vaccines side-step the development of self-attacking antibodies that frequently occur in COVID-19 patients. @YaleMed @VirusesImmunity #Yale https://t.co/JpX8Cn8LkF",en,Tweet,2,18,4,0,7736,2023-05-13 09:08:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/news-article/vaccination-has-a-lower-risk-of-autoantibody-development-than-natural-immunity/,,,70.0,0.32171042418078877,0.12716097047633157,53.059074,3.161153
521,521,1657128264442191873,"Eight graduating seniors from the New Haven Public Schools will receive scholarships to attend Historically Black Colleges and Universities (HBCUs) as the first cohort of the James W.C. Pennington Fellowship, a new Yale initiative created last year. #Yale https://t.co/PDabksuwqB",en,Tweet,0,36,3,2,7067,2023-05-12 16:59:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/12/first-cohort-pennington-fellows-receives-scholarships-attend-hbcus,,,85.0,-0.2017456090867953,-0.002328506874274952,-22.88669,6.7366557
522,522,1657080702846787594,"Searching for compounds with the therapeutic effects of ibogaine but not its toxicity, researchers found two that eased depression and opioid withdrawal. @YaleMed #Yale https://t.co/kh7dSRiiTU",en,Tweet,1,13,3,0,5468,2023-05-12 13:50:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/02/study-identifies-compounds-may-improve-treatment-opioid-addiction,,,85.0,0.3159371088177167,0.12244097780409315,64.96947,-7.1178684
523,523,1657049756214935555,"Languages, like animal species, can go extinct.

While language loss is happening across the world, the costs vary strikingly in different places, according to a new study co-authored by Yale linguist Claire Bowern. #Yale https://t.co/IRuv1oLfqd",en,Tweet,3,28,11,2,7013,2023-05-12 11:47:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/04/new-database-offers-insight-consequences-language-loss,,,60.0,0.11358802473829961,-0.10478812235204472,-11.012907,8.031593
524,524,1657038948131037187,"An analysis of nanomagnetic arrays offers new physics insight relevant to everything from the shape of donuts to how electrons travel through semiconductors.

Read more from Yale School of Engineering &amp; Applied Science here: https://t.co/RJfzGgg56U @YaleSEAS #Yale https://t.co/bND7DNRnRX",en,Tweet,1,15,4,1,5625,2023-05-12 11:04:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/42xs29L,photo,https://pbs.twimg.com/media/Fv78H_AWwAAHkNm.jpg,75.0,0.1651739199540141,-0.024189148448470643,23.959175,-23.9943
525,525,1656742975576190978,"In a new Yale Law School course, discussions cover the risks associated with artificial intelligence, but also how these tools can improve the legal system. #Yale @YaleLawSch https://t.co/d8o5RTMask",en,Tweet,0,16,6,0,5701,2023-05-11 15:28:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/ai-and-possibilities-legal-profession-and-legal-education,,,75.0,0.06520987501006473,-0.22129557699117808,5.346092,-0.24113426
526,526,1656723598822854663,"The six recipients of this year’s Yale College prizes for exceptional undergraduate teaching, announced recently by Yale College Dean Pericles Lewis, stand out for a wide variety of reasons to the students who nominated them. #Yale https://t.co/WKMIBiSU17",en,Tweet,1,19,1,2,5827,2023-05-11 14:11:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/04/six-faculty-members-honored-inspired-teaching,,,85.0,-0.2691281897376305,-0.05742926439844048,-34.606182,13.714968
527,527,1656694658032910338,"Searching for compounds with the therapeutic effects of the hallucinogenic drug ibogaine but not its toxicity, researchers found two that improve symptoms of both depression and opioid withdrawal. @YaleMed #Yale https://t.co/HOYinYEkM9",en,Tweet,1,15,4,0,4675,2023-05-11 12:16:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/02/study-identifies-compounds-ease-depression-opioid-withdrawal-mice,,,85.0,0.29440610057683775,0.11281922101712609,65.05346,-7.1366243
528,528,1656685345046446080,"Stella McCartney, a designer and climate activist, joined former PepsiCo CEO Indra Nooyi ’80 M.P.P.M. for a talk at the Yale School of Management about combatting the industry’s high carbon emissions. @YaleSOM #Yale @StellaMcCartney https://t.co/W5oJlO04S4",en,Tweet,0,15,3,2,5551,2023-05-11 11:39:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://som.yale.edu/story/2023/designer-stella-mccartney-discusses-sustainability-and-future-fashion,,,75.0,-0.03792739951068541,-0.23816841406788428,-0.47516516,24.00609
529,529,1656678022844493826,"Using a $1 million federal grant, Yale and the University of Connecticut will develop a proposal for a national “engine” for quantum technology and jobs. #Yale @UConn @NSF https://t.co/wmVWXoFOpU",en,Tweet,1,35,8,3,6356,2023-05-11 11:09:54,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/11/yale-uconn-propose-quantum-corridor-new-tech-jobs-connecticut,,,85.0,0.020481486285290285,-0.02611726595347037,19.1424,-20.40402
530,530,1656404772839211009,"An ambitious new “pangenome,” created by a team that includes scientists from the lab of Yale’s Ira Hall, fills key sequencing gaps from the original Human Genome Project and greatly expands the diversity of genomes represented. @yalemed @irahall9 #Yale https://t.co/WkGJRErq1f",en,Tweet,1,40,10,3,7929,2023-05-10 17:04:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/10/new-pangenome-offers-more-inclusive-view-human-genome,,,85.0,0.15946511720718226,0.0993618453746567,25.58817,5.794864
531,531,1656309206587260930,"The Yale Film Archive, which joined the International Federation of Film Archives as an associate in 2014, was recently voted into full membership.

Read more from @yalelibrary here: https://t.co/97EYQ3a1sR @YaleFilmArchive #Yale https://t.co/5Dh7ref65I",en,Tweet,0,24,4,1,5215,2023-05-10 10:44:22,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3LQcXL1,photo,https://pbs.twimg.com/media/FvxkbcHWIAIcnA1.jpg,85.0,-0.17583971701288392,0.02506043600042291,-22.319191,-5.9003744
532,532,1656287977423753218,"Yale scientists have identified the immune signature of rare cases of myocarditis, an inflammation of the heart muscle, among those vaccinated against COVID-19 with mRNA vaccines. @YaleMed @VirusesImmunity @InciYildirim11 @lucasite_lab #Yale https://t.co/Mt1SVpcTr1",en,Tweet,0,44,11,3,7587,2023-05-10 09:20:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/05/yale-study-reveals-insights-post-vaccine-heart-inflammation-cases,,,50.0,0.30591748937278007,0.2160414298777036,49.868595,3.6779242
533,533,1656246452513914881,Yale political theorist Hélène Landemore helped manage a convention of French citizens tasked with reconsidering the country’s policies on assisted dying. https://t.co/UgLIPeHEnf,en,Tweet,0,18,1,3,6623,2023-05-10 06:35:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://news.yale.edu/2023/05/03/yale-scholar-helps-steer-french-citizens-assembly-euthanasia,,,60.0,0.035601576693600576,-0.17595321884103943,5.51956,-3.9572217
534,534,1655860368445517824,I am stunned. So honored—and bewildered—to be among these four finalists and titles for the Pulitzer in General Fiction. Congratulations to all my fellow finalists! @DGHaskell @lindavillarosa @newsbysamuels @ToluseO,en,Retweet,23,227,22,13,56893,2023-05-09 05:00:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,95.0,-0.18750805885336894,-0.07420890209006317,-40.24856,20.148188
535,535,1655950771018690560,"Howard Lamar ’51PhD transformed the study of the American West. And as president of Yale in 1992-93, he helped restore harmony at a contentious time. Read tributes to Lamar and much more in our May/June issue, online at https://t.co/SxqtWKZn58 https://t.co/PhrAqSmKr3",en,Retweet,0,19,3,2,6316,2023-05-09 11:00:04,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,https://buff.ly/3HTC4Ko,photo,https://pbs.twimg.com/media/FvsecxlaQAkAGix.jpg,85.0,-0.16320750582978738,-0.13453549149293342,-21.747547,29.70654
536,536,1655973677454749697,"“I am truly humbled to have been a part of such a dynamic event. The energy and enthusiasm truly have inspired me to continue to push the boundaries of what's possible,” says Abhishek Agarwal ’21 MBA about @1stgenyale's ""Being the First""  conference https://t.co/6uR7UdKnDM https://t.co/KSaWH7CS3C",en,Retweet,0,16,2,2,5244,2023-05-09 12:31:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://bit.ly/44FHz9d,photo,https://pbs.twimg.com/media/FvszREQWAAoEVHi.jpg,90.0,-0.21633007185413863,-0.12959558569131444,-52.563858,2.491281
537,537,1655993285456822293,"Many Americans know more about the violence inflicted upon Native American peoples in the United States than they do about Native survival and influence in the nation’s development, says Yale historian Ned Blackhawk. @yale_history #Yale https://t.co/k5Z61RZ5ZH",en,Tweet,2,29,5,0,5887,2023-05-09 13:49:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/05/02/book-unmakes-us-history-include-long-excluded-native-americans,,,60.0,0.08444325630137056,-0.12269752479514717,36.52207,15.197591
538,538,1655984739864461315,The BioLaunch program will offer key skills and on-the-job training for New Haven residents interested in establishing a foothold in the biotech and biopharma space. #Yale #NewHaven https://t.co/Ef55SpMxui,en,Tweet,0,20,4,1,4863,2023-05-09 13:15:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#NewHaven",https://news.yale.edu/2023/05/01/training-program-aims-extend-benefits-biotech-boom-city-residents,,,85.0,0.026412016134775014,0.029422011472019338,4.5964146,9.838521
